issue_id;status;changed_at;assignee_id;issue_type;priority;summary;actual_time_spent
349;In Progress;45980,85694;8;Задача;Средний;Introduce checkout caching;8.33
349;Code Review;45981,89861;8;Задача;Средний;Introduce checkout caching;8.33
349;QA;45982,89861;8;Задача;Средний;Introduce checkout caching;8.33
349;Done;45989,73194;8;Задача;Средний;Introduce checkout caching;8.33
349;Done;45989,73194;8;Задача;Средний;Introduce checkout caching;8.33
349;Reopened;45990,73194;8;Задача;Средний;Introduce checkout caching;8.33
349;Done;45991,73194;8;Задача;Средний;Introduce checkout caching;8.33
350;Backlog;45717,70486;6;Задача;Низкий;Optimize profile query;48.33
350;Selected for Development;45734,87153;6;Задача;Низкий;Optimize profile query;48.33
350;In Progress;45736,95486;6;Задача;Низкий;Optimize profile query;48.33
350;Code Review;45744,99653;6;Задача;Низкий;Optimize profile query;48.33
350;QA;45750,03819;6;Задача;Низкий;Optimize profile query;48.33
350;Done;45753,70486;6;Задача;Низкий;Optimize profile query;48.33
350;Done;45753,82986;6;Задача;Низкий;Optimize profile query;48.33
351;Backlog;45547,5875;8;Задача;Средний;Optimize notifications query;0.0
351;Selected for Development;45547,75417;8;Задача;Средний;Optimize notifications query;0.0
351;In Progress;45549,79583;8;Задача;Средний;Optimize notifications query;0.0
351;Code Review;45550,9625;8;Задача;Средний;Optimize notifications query;0.0
351;QA;45552,0875;8;Задача;Средний;Optimize notifications query;0.0
351;Done;45552,54583;8;Задача;Средний;Optimize notifications query;0.0
351;Done;45552,62917;8;Задача;Средний;Optimize notifications query;0.0
353;Backlog;45504,66667;6;Задача;Высокий;Design profile endpoint;7.67
353;Selected for Development;45507,70833;6;Задача;Высокий;Design profile endpoint;7.67
353;In Progress;45508,79167;6;Задача;Высокий;Design profile endpoint;7.67
353;Code Review;45509,95833;6;Задача;Высокий;Design profile endpoint;7.67
353;QA;45511,125;6;Задача;Высокий;Design profile endpoint;7.67
353;Done;45511,83333;6;Задача;Высокий;Design profile endpoint;7.67
353;Done;45511,83333;6;Задача;Высокий;Design profile endpoint;7.67
354;Backlog;45964,49514;7;Ошибка;Низкий;Fix API bug in settings;6.63
354;Selected for Development;45969,62014;7;Ошибка;Низкий;Fix API bug in settings;6.63
354;In Progress;45970,62014;7;Ошибка;Низкий;Fix API bug in settings;6.63
354;Code Review;45971,82847;7;Ошибка;Низкий;Fix API bug in settings;6.63
354;QA;45972,82847;7;Ошибка;Низкий;Fix API bug in settings;6.63
354;Done;45973,57847;7;Ошибка;Низкий;Fix API bug in settings;6.63
354;Done;45973,70347;7;Ошибка;Низкий;Fix API bug in settings;6.63
355;Backlog;45750,46667;8;Задача;Средний;Optimize settings query;65.6
355;Selected for Development;45753,63333;8;Задача;Средний;Optimize settings query;65.6
355;In Progress;45755,8;8;Задача;Средний;Optimize settings query;65.6
355;Code Review;45767,00833;8;Задача;Средний;Optimize settings query;65.6
355;QA;45771,09167;8;Задача;Средний;Optimize settings query;65.6
355;Done;45771,55;8;Задача;Средний;Optimize settings query;65.6
355;Done;45771,63333;8;Задача;Средний;Optimize settings query;65.6
356;Selected for Development;45628,65486;7;Задача;Средний;Design admin endpoint;6.67
356;Backlog;45629,61319;7;Задача;Средний;Design admin endpoint;6.67
356;In Progress;45629,69653;7;Задача;Средний;Design admin endpoint;6.67
356;Code Review;45630,52986;7;Задача;Средний;Design admin endpoint;6.67
356;Done;45630,61319;7;Задача;Средний;Design admin endpoint;6.67
356;QA;45630,65486;7;Задача;Средний;Design admin endpoint;6.67
356;Done;45630,65486;7;Задача;Средний;Design admin endpoint;6.67
357;Selected for Development;45460,60903;8;Задача;Средний;Implement audit log service;0.33
357;Backlog;45461,52569;8;Задача;Средний;Implement audit log service;0.33
357;Code Review;45463,40069;8;Задача;Средний;Implement audit log service;0.33
357;QA;45463,44236;8;Задача;Средний;Implement audit log service;0.33
357;Done;45463,44236;8;Задача;Средний;Implement audit log service;0.33
357;In Progress;45463,48403;8;Задача;Средний;Implement audit log service;0.33
357;Done;45463,52569;8;Задача;Средний;Implement audit log service;0.33
358;Backlog;45449,74444;7;Ошибка;Средний;Fix auth issue in admin;0.29
358;Selected for Development;45450,74444;7;Ошибка;Средний;Fix auth issue in admin;0.29
358;In Progress;45451,91111;7;Ошибка;Средний;Fix auth issue in admin;0.29
358;Code Review;45453,03611;7;Ошибка;Средний;Fix auth issue in admin;0.29
358;QA;45454,20278;7;Ошибка;Средний;Fix auth issue in admin;0.29
358;Done;45457,70278;7;Ошибка;Средний;Fix auth issue in admin;0.29
358;Done;45457,82778;7;Ошибка;Средний;Fix auth issue in admin;0.29
359;Backlog;45815,73542;7;Задача;Низкий;Introduce notifications caching;8.22
359;Selected for Development;45828,81875;7;Задача;Низкий;Introduce notifications caching;8.22
359;In Progress;45830,94375;7;Задача;Низкий;Introduce notifications caching;8.22
359;Code Review;45832,02708;7;Задача;Низкий;Introduce notifications caching;8.22
359;QA;45835,06875;7;Задача;Низкий;Introduce notifications caching;8.22
359;Done;45840,61042;7;Задача;Низкий;Introduce notifications caching;8.22
359;Done;45840,73542;7;Задача;Низкий;Introduce notifications caching;8.22
360;Backlog;45901,42222;7;Задача;Средний;Add notifications audit logging;0.0
360;Selected for Development;45904,42222;7;Задача;Средний;Add notifications audit logging;0.0
360;In Progress;45906,63056;7;Задача;Средний;Add notifications audit logging;0.0
360;Code Review;45907,79722;7;Задача;Средний;Add notifications audit logging;0.0
360;QA;45924,83889;7;Задача;Средний;Add notifications audit logging;0.0
360;Done;45930,63056;7;Задача;Средний;Add notifications audit logging;0.0
360;Done;45930,63056;7;Задача;Средний;Add notifications audit logging;0.0
361;Backlog;45773,57986;7;Ошибка;Низкий;Fix auth issue in settings;8.64
361;Selected for Development;45779,78819;7;Ошибка;Низкий;Fix auth issue in settings;8.64
361;In Progress;45780,95486;7;Ошибка;Низкий;Fix auth issue in settings;8.64
361;Code Review;45783,07986;7;Ошибка;Низкий;Fix auth issue in settings;8.64
361;QA;45785,20486;7;Ошибка;Низкий;Fix auth issue in settings;8.64
361;Done;45787,53819;7;Ошибка;Низкий;Fix auth issue in settings;8.64
361;Done;45787,66319;7;Ошибка;Низкий;Fix auth issue in settings;8.64
362;Backlog;45316,47153;8;Ошибка;Средний;Fix API bug in rate limiting;9.67
362;Selected for Development;45323,67986;8;Ошибка;Средний;Fix API bug in rate limiting;9.67
362;In Progress;45324,80486;8;Ошибка;Средний;Fix API bug in rate limiting;9.67
362;Code Review;45328,01319;8;Ошибка;Средний;Fix API bug in rate limiting;9.67
362;QA;45329,09653;8;Ошибка;Средний;Fix API bug in rate limiting;9.67
362;Done;45329,51319;8;Ошибка;Средний;Fix API bug in rate limiting;9.67
362;Done;45329,59653;8;Ошибка;Средний;Fix API bug in rate limiting;9.67
363;Backlog;45678,73958;6;Задача;Средний;Introduce accessibility caching;47.92
363;Selected for Development;45681,73958;6;Задача;Средний;Introduce accessibility caching;47.92
363;In Progress;45682,94792;6;Задача;Средний;Introduce accessibility caching;47.92
363;Code Review;45691,98958;6;Задача;Средний;Introduce accessibility caching;47.92
363;QA;45696,07292;6;Задача;Средний;Introduce accessibility caching;47.92
363;Done;45696,90625;6;Задача;Средний;Introduce accessibility caching;47.92
363;Done;45696,90625;6;Задача;Средний;Introduce accessibility caching;47.92
364;Backlog;45844,4875;7;Ошибка;Низкий;Patch data integrity issue in search;14.9
364;Selected for Development;45847,65417;7;Ошибка;Низкий;Patch data integrity issue in search;14.9
364;In Progress;45851,8625;7;Ошибка;Низкий;Patch data integrity issue in search;14.9
364;Code Review;45853,8625;7;Ошибка;Низкий;Patch data integrity issue in search;14.9
364;QA;45855,02917;7;Ошибка;Низкий;Patch data integrity issue in search;14.9
364;Done;45856,69583;7;Ошибка;Низкий;Patch data integrity issue in search;14.9
364;Done;45856,69583;7;Ошибка;Низкий;Patch data integrity issue in search;14.9
365;Backlog;45376,40417;7;Задача;Средний;Add checkout audit logging;7.23
365;Selected for Development;45379,6125;7;Задача;Средний;Add checkout audit logging;7.23
365;In Progress;45382,82083;7;Задача;Средний;Add checkout audit logging;7.23
365;Code Review;45383,90417;7;Задача;Средний;Add checkout audit logging;7.23
365;QA;45397,90417;7;Задача;Средний;Add checkout audit logging;7.23
365;Done;45401,57083;7;Задача;Средний;Add checkout audit logging;7.23
365;Done;45401,6125;7;Задача;Средний;Add checkout audit logging;7.23
366;Backlog;45665,73958;7;Задача;Низкий;Optimize login query;25.67
366;Selected for Development;45668,90625;7;Задача;Низкий;Optimize login query;25.67
366;In Progress;45684,03125;7;Задача;Низкий;Optimize login query;25.67
366;Code Review;45687,23958;7;Задача;Низкий;Optimize login query;25.67
366;QA;45689,36458;7;Задача;Низкий;Optimize login query;25.67
366;Done;45692,86458;7;Задача;Низкий;Optimize login query;25.67
366;Done;45692,90625;7;Задача;Низкий;Optimize login query;25.67
367;Backlog;45616,72847;7;Задача;Средний;Design settings endpoint;40.0
367;Selected for Development;45619,72847;7;Задача;Средний;Design settings endpoint;40.0
367;In Progress;45624,93681;7;Задача;Средний;Design settings endpoint;40.0
367;Code Review;45631,93681;7;Задача;Средний;Design settings endpoint;40.0
367;QA;45632,93681;7;Задача;Средний;Design settings endpoint;40.0
367;Done;45636,72847;7;Задача;Средний;Design settings endpoint;40.0
367;Done;45636,72847;7;Задача;Средний;Design settings endpoint;40.0
368;Backlog;45893,50764;7;Задача;Низкий;Introduce export caching;57.33
368;Selected for Development;45896,59097;7;Задача;Низкий;Introduce export caching;57.33
368;In Progress;45903,59097;7;Задача;Низкий;Introduce export caching;57.33
368;Code Review;45912,75764;7;Задача;Низкий;Introduce export caching;57.33
368;QA;45919,84097;7;Задача;Низкий;Introduce export caching;57.33
368;Done;45935,63264;7;Задача;Низкий;Introduce export caching;57.33
368;Done;45935,67431;7;Задача;Низкий;Introduce export caching;57.33
369;Backlog;45415,66806;6;Задача;Высокий;Optimize settings query;7.01
369;Selected for Development;45416,66806;6;Задача;Высокий;Optimize settings query;7.01
369;In Progress;45417,87639;6;Задача;Высокий;Optimize settings query;7.01
369;Code Review;45418,87639;6;Задача;Высокий;Optimize settings query;7.01
369;QA;45422,04306;6;Задача;Высокий;Optimize settings query;7.01
369;Done;45422,62639;6;Задача;Высокий;Optimize settings query;7.01
369;Done;45422,70972;6;Задача;Высокий;Optimize settings query;7.01
371;Backlog;45399,49931;8;Ошибка;Средний;Resolve DB deadlock in accessibility;3.34
